image_path,filename,viewpoint,true_level,predicted_level,confidence,analysis_time,stage_scores,success,error
C:\Users\301\Desktop\test_data_set_all_pointview\level_5\LEVEL_5\1-Front_jpg.rf.f738745e12ca049570ab4eb8b2097ac8.jpg,1-Front_jpg.rf.f738745e12ca049570ab4eb8b2097ac8.jpg,front,5,4.0,0.31,1.8823468685150146,"{'2.0': 0.219, '4.0': 0.31, '6.0': 0.195, '3.0': 0.092, '5.0': 0.092, '7.0': 0.092}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_5\LEVEL_5\10-Top-Down_jpg.rf.afcdca0eecdbb6822dc2ef2dac5a4839.jpg,10-Top-Down_jpg.rf.afcdca0eecdbb6822dc2ef2dac5a4839.jpg,top-down,5,6.0,0.899,1.7939581871032715,"{'6.0': 0.899, '5.0': 0.101}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_5\LEVEL_5\10-Top-Down_jpg.rf.cbedc260ae70ecbc19e13d8d09e1c3bc.jpg,10-Top-Down_jpg.rf.cbedc260ae70ecbc19e13d8d09e1c3bc.jpg,top-down,5,3.0,0.396,1.7978267669677734,"{'4.0': 0.306, '3.0': 0.396, '5.0': 0.199, '6.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\14-Right_jpg.rf.5755ea4784490b9ed9dc259d99cf4c98.jpg,14-Right_jpg.rf.5755ea4784490b9ed9dc259d99cf4c98.jpg,right,6,4.0,0.39,1.806931972503662,"{'6.0': 0.311, '5.0': 0.102, '2.0': 0.197, '4.0': 0.39}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\21-Top-Down_jpg.rf.de50f6e0871193d5a8436ee2e2a35004.jpg,21-Top-Down_jpg.rf.de50f6e0871193d5a8436ee2e2a35004.jpg,top-down,6,6.0,0.596,1.7799413204193115,"{'6.0': 0.596, '4.0': 0.105, '5.0': 0.299}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\20-Back_jpg.rf.8f72a64acdcc031815fa1266094187e7.jpg,20-Back_jpg.rf.8f72a64acdcc031815fa1266094187e7.jpg,back,6,6.0,0.604,1.7799243927001953,"{'6.0': 0.604, '4.0': 0.396}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\16-Left_jpg.rf.822c3034409e63a999df99f7d1dbcf29.jpg,16-Left_jpg.rf.822c3034409e63a999df99f7d1dbcf29.jpg,left,6,4.0,0.477,1.7755990028381348,"{'6.0': 0.221, '5.0': 0.205, '7.0': 0.097, '4.0': 0.477}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\18-Top-Down_jpg.rf.29ac333246b3d89a0e31eddcb4b6abf3.jpg,18-Top-Down_jpg.rf.29ac333246b3d89a0e31eddcb4b6abf3.jpg,top-down,6,6.0,0.805,1.7932474613189697,"{'6.0': 0.805, '7.0': 0.195}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\18-Top-Down_jpg.rf.4b492d220f19edb0446c77912fbecf35.jpg,18-Top-Down_jpg.rf.4b492d220f19edb0446c77912fbecf35.jpg,top-down,6,6.0,0.407,1.8564746379852295,"{'6.0': 0.407, '5.0': 0.297, '7.0': 0.296}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\20-Back_jpg.rf.f5dabda107aeaf04a8af0db4441ae4b1.jpg,20-Back_jpg.rf.f5dabda107aeaf04a8af0db4441ae4b1.jpg,back,6,6.0,0.509,1.790616750717163,"{'6.0': 0.509, '4.0': 0.395, '3.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\21-Top-Down_jpg.rf.27f60c7485fb00af1b26c11c3625a8f5.jpg,21-Top-Down_jpg.rf.27f60c7485fb00af1b26c11c3625a8f5.jpg,top-down,6,6.0,0.69,1.7994272708892822,"{'5.0': 0.213, '6.0': 0.69, '4.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\16-Left_jpg.rf.2bf885d2a121a8c3aa5f90bc68112c78.jpg,16-Left_jpg.rf.2bf885d2a121a8c3aa5f90bc68112c78.jpg,left,6,6.0,0.455,1.812354326248169,"{'6.0': 0.455, '7.0': 0.092, '4.0': 0.362, '5.0': 0.091}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\15-Front_jpg.rf.9e3f471168ba74e36ad1915902aabb79.jpg,15-Front_jpg.rf.9e3f471168ba74e36ad1915902aabb79.jpg,front,6,6.0,0.297,1.8129518032073975,"{'7.0': 0.213, '5.0': 0.101, '6.0': 0.297, '4.0': 0.196, '3.0': 0.193}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\30-Right_jpg.rf.62ddbae55d052b62a831ca8df7346739.jpg,30-Right_jpg.rf.62ddbae55d052b62a831ca8df7346739.jpg,right,6,4.0,0.405,1.7764043807983398,"{'6.0': 0.302, '4.0': 0.405, '2.0': 0.293}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\19-Top-Down_jpg.rf.dc81ed490150745dfcfc96187177bfe1.jpg,19-Top-Down_jpg.rf.dc81ed490150745dfcfc96187177bfe1.jpg,top-down,6,7.0,0.501,1.7803068161010742,"{'7.0': 0.501, '6.0': 0.4, '5.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\19-Top-Down_jpg.rf.3378439291d01c5537dc627f08d024f1.jpg,19-Top-Down_jpg.rf.3378439291d01c5537dc627f08d024f1.jpg,top-down,6,6.0,0.602,1.7941803932189941,"{'6.0': 0.602, '5.0': 0.2, '1.0': 0.099, '7.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\19-Top-Down_jpg.rf.f7906d5c88f97486367e1b1557f774d3.jpg,19-Top-Down_jpg.rf.f7906d5c88f97486367e1b1557f774d3.jpg,top-down,6,6.0,0.597,1.8264434337615967,"{'4.0': 0.302, '7.0': 0.1, '6.0': 0.597}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\20-Back_jpg.rf.275232f3119abe5858623f09ca7bada1.jpg,20-Back_jpg.rf.275232f3119abe5858623f09ca7bada1.jpg,back,6,3.0,0.6,1.8331570625305176,"{'3.0': 0.6, '4.0': 0.302, '6.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\21-Top-Down_jpg.rf.d70576954371112622924065ca092293.jpg,21-Top-Down_jpg.rf.d70576954371112622924065ca092293.jpg,top-down,6,6.0,0.603,1.8435719013214111,"{'5.0': 0.397, '6.0': 0.603}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\2-Front_jpg.rf.4d90ec348ee41e091beddd2fd8a8545d.jpg,2-Front_jpg.rf.4d90ec348ee41e091beddd2fd8a8545d.jpg,front,6,3.0,0.385,1.8779940605163574,"{'6.0': 0.108, '2.0': 0.314, '3.0': 0.385, '7.0': 0.098, '4.0': 0.094}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\30-Right_jpg.rf.e2393044c2ee3946c37fca2d66eea301.jpg,30-Right_jpg.rf.e2393044c2ee3946c37fca2d66eea301.jpg,right,6,2.0,0.5,1.8010432720184326,"{'2.0': 0.5, '3.0': 0.2, '6.0': 0.1, '4.0': 0.2}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\5-Left_jpg.rf.86c135046f9265cffd4f4d15e970b15a.jpg,5-Left_jpg.rf.86c135046f9265cffd4f4d15e970b15a.jpg,left,6,6.0,0.606,1.7957513332366943,"{'6.0': 0.606, '4.0': 0.099, '2.0': 0.295}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_6\LEVEL_6\2-Front_jpg.rf.31d4019ae5cfe9936e69fb3a594ec6b9.jpg,2-Front_jpg.rf.31d4019ae5cfe9936e69fb3a594ec6b9.jpg,front,6,2.0,0.311,1.8494606018066406,"{'2.0': 0.311, '6.0': 0.308, '7.0': 0.193, '5.0': 0.095, '3.0': 0.093}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\2-Left_jpg.rf.9700d1e1d22486b69df30cfdbd7ca19e.jpg,2-Left_jpg.rf.9700d1e1d22486b69df30cfdbd7ca19e.jpg,left,7,7.0,0.803,1.8040049076080322,"{'7.0': 0.803, '6.0': 0.1, '5.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\16-Top-Down_jpg.rf.28c109f61048165329897ff8e9cee266.jpg,16-Top-Down_jpg.rf.28c109f61048165329897ff8e9cee266.jpg,top-down,7,6.0,0.515,1.8725059032440186,"{'6.0': 0.515, '7.0': 0.388, '4.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\5-Back_jpg.rf.5b1157b45cb542eb4337e696ea5431b4.jpg,5-Back_jpg.rf.5b1157b45cb542eb4337e696ea5431b4.jpg,back,7,7.0,0.901,1.8753366470336914,"{'7.0': 0.901, '6.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\16-Top-Down_jpg.rf.2b0f4ff7ee9b8db3296cf095958a1cc0.jpg,16-Top-Down_jpg.rf.2b0f4ff7ee9b8db3296cf095958a1cc0.jpg,top-down,7,7.0,0.797,1.8122272491455078,"{'7.0': 0.797, '6.0': 0.203}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\5-Back_jpg.rf.f7958df24dc025f3cdb6e39e3bc5e4bd.jpg,5-Back_jpg.rf.f7958df24dc025f3cdb6e39e3bc5e4bd.jpg,back,7,7.0,0.7,1.8439502716064453,"{'7.0': 0.7, '5.0': 0.203, '6.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\4-Top-Down_jpg.rf.768be95b49ec2a0ed0e7aabbc9296166.jpg,4-Top-Down_jpg.rf.768be95b49ec2a0ed0e7aabbc9296166.jpg,top-down,7,7.0,0.701,1.8252813816070557,"{'7.0': 0.701, '6.0': 0.299}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\15-Left_jpg.rf.2215c0cef818a7c01d98c2a37a74d346.jpg,15-Left_jpg.rf.2215c0cef818a7c01d98c2a37a74d346.jpg,left,7,7.0,0.81,1.81510591506958,"{'7.0': 0.81, '6.0': 0.19}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\4-Front_jpg.rf.e83a1aac35a377ac637479f10cc0c84a.jpg,4-Front_jpg.rf.e83a1aac35a377ac637479f10cc0c84a.jpg,front,7,7.0,0.394,1.8256027698516846,"{'6.0': 0.303, '3.0': 0.204, '7.0': 0.394, '5.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\4-Top-Down_jpg.rf.db98bb62f24bc5f2f6e4044f63456ec2.jpg,4-Top-Down_jpg.rf.db98bb62f24bc5f2f6e4044f63456ec2.jpg,top-down,7,6.0,0.388,1.8133764266967773,"{'7.0': 0.308, '4.0': 0.304, '6.0': 0.388}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\15-Left_jpg.rf.0b4bbb57f90e676bea5530cfba3f4146.jpg,15-Left_jpg.rf.0b4bbb57f90e676bea5530cfba3f4146.jpg,left,7,7.0,0.512,1.7850492000579834,"{'7.0': 0.512, '6.0': 0.296, '4.0': 0.192}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\17-Right_jpg.rf.845742f077d66719bb856bc2dcb04c4a.jpg,17-Right_jpg.rf.845742f077d66719bb856bc2dcb04c4a.jpg,right,7,7.0,0.416,1.8045809268951416,"{'7.0': 0.416, '5.0': 0.291, '6.0': 0.099, '3.0': 0.098, '2.0': 0.095}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\17-Right_jpg.rf.b996a5b38944a1c3cd53d24d77005fe2.jpg,17-Right_jpg.rf.b996a5b38944a1c3cd53d24d77005fe2.jpg,right,7,7.0,0.421,1.8241727352142334,"{'7.0': 0.421, '3.0': 0.1, '6.0': 0.29, '5.0': 0.189}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\2-Left_jpg.rf.52c422a59c8cd3ab43d09f5f2bfa1168.jpg,2-Left_jpg.rf.52c422a59c8cd3ab43d09f5f2bfa1168.jpg,left,7,7.0,0.509,1.7937953472137451,"{'7.0': 0.509, '6.0': 0.295, '5.0': 0.196}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\15-Left_jpg.rf.8e1e9bfe10f153b7d5b7a13b5732e673.jpg,15-Left_jpg.rf.8e1e9bfe10f153b7d5b7a13b5732e673.jpg,left,7,7.0,0.903,1.9116179943084717,"{'7.0': 0.903, '6.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\4-Front_jpg.rf.a885b5c6a5b5ad3f9c96a7cf421d398c.jpg,4-Front_jpg.rf.a885b5c6a5b5ad3f9c96a7cf421d398c.jpg,front,7,6.0,0.407,1.8345868587493896,"{'6.0': 0.407, '7.0': 0.2, '2.0': 0.392}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\17-Right_jpg.rf.518698383fd422b3a86750473b94eb12.jpg,17-Right_jpg.rf.518698383fd422b3a86750473b94eb12.jpg,right,7,7.0,0.713,1.846418857574463,"{'7.0': 0.713, '3.0': 0.099, '5.0': 0.094, '6.0': 0.094}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\2-Left_jpg.rf.a076e6c4f6c377855088653a97ea859f.jpg,2-Left_jpg.rf.a076e6c4f6c377855088653a97ea859f.jpg,left,7,7.0,0.602,1.8196275234222412,"{'7.0': 0.602, '5.0': 0.1, '2.0': 0.298}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\5-Back_jpg.rf.c4b4aa12941587971c71ce5b5f8a6601.jpg,5-Back_jpg.rf.c4b4aa12941587971c71ce5b5f8a6601.jpg,back,7,7.0,0.803,1.8011155128479004,"{'7.0': 0.803, '5.0': 0.197}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\4-Front_jpg.rf.9231a3b9adb03d54d2d66032c995a255.jpg,4-Front_jpg.rf.9231a3b9adb03d54d2d66032c995a255.jpg,front,7,6.0,0.516,1.8656847476959229,"{'6.0': 0.516, '4.0': 0.194, '3.0': 0.194, '7.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set_all_pointview\level_7\LEVEL_7\16-Top-Down_jpg.rf.4f16652706f19bbb0429722fa0bb3464.jpg,16-Top-Down_jpg.rf.4f16652706f19bbb0429722fa0bb3464.jpg,top-down,7,7.0,0.597,1.796147108078003,"{'7.0': 0.597, '6.0': 0.403}",True,
