image_path,filename,true_level,predicted_level,confidence,analysis_time,stage_scores,success,error
C:\Users\301\Desktop\test_data_set\test\3\20231228115833acozQC_rgbshift_jpg.rf.e6a07a506a653ce72df95ea83e22f789.jpg,20231228115833acozQC_rgbshift_jpg.rf.e6a07a506a653ce72df95ea83e22f789.jpg,3,2.0,0.532,1.8278110027313232,"{'3.0': 0.468, '2.0': 0.532}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231226062922lMCITq_gauss_jpg.rf.e38f6682d1d46806492cb6d6e5c2b0e7.jpg,20231226062922lMCITq_gauss_jpg.rf.e38f6682d1d46806492cb6d6e5c2b0e7.jpg,3,3.0,0.554,1.9656023979187012,"{'3.0': 0.554, '2.0': 0.18, '1.0': 0.266}",True,
C:\Users\301\Desktop\test_data_set\test\3\202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,3,3.0,0.693,1.8100459575653076,"{'3.0': 0.693, '2.0': 0.307}",True,
C:\Users\301\Desktop\test_data_set\test\3\eu-aebd9c81-79a2-424b-ab2e-419af65adfcc_channeldrop_jpg.rf.26693d21f12fb4686c3abfe100483533.jpg,eu-aebd9c81-79a2-424b-ab2e-419af65adfcc_channeldrop_jpg.rf.26693d21f12fb4686c3abfe100483533.jpg,3,3.0,0.4,1.8908195495605469,"{'5.0': 0.301, '3.0': 0.4, '7.0': 0.299}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240215033052F7tuLZ_sepia_jpg.rf.b3647ea19c9b422d64500107acccd138.jpg,20240215033052F7tuLZ_sepia_jpg.rf.b3647ea19c9b422d64500107acccd138.jpg,3,3.0,0.902,1.970170497894287,"{'3.0': 0.902, '2.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240111060524b17ZW5_sepia_jpg.rf.eb8d5cb964d5b30f24baf9fa05b9ae48.jpg,20240111060524b17ZW5_sepia_jpg.rf.eb8d5cb964d5b30f24baf9fa05b9ae48.jpg,3,3.0,0.596,1.8127110004425049,"{'2.0': 0.107, '3.0': 0.596, '5.0': 0.297}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240213093407MyH0JP_jpg.rf.9a522970a4f3b4e4382f073fba38130b.jpg,20240213093407MyH0JP_jpg.rf.9a522970a4f3b4e4382f073fba38130b.jpg,3,3.0,0.557,1.7670259475708008,"{'3.0': 0.557, '4.0': 0.269, '2.0': 0.175}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240111041511pkq7FS_channeldrop_jpg.rf.490e784d8da4c7e1b4bf9db6f7cae94e.jpg,20240111041511pkq7FS_channeldrop_jpg.rf.490e784d8da4c7e1b4bf9db6f7cae94e.jpg,3,3.0,0.902,1.9452035427093506,"{'3.0': 0.902, '5.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,3,3.0,0.615,1.8908090591430664,"{'3.0': 0.615, '5.0': 0.097, '7.0': 0.288}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240426114655aET0c3_jpg.rf.6b17df2542c768f6b1857ef2bb4f0e08.jpg,20240426114655aET0c3_jpg.rf.6b17df2542c768f6b1857ef2bb4f0e08.jpg,3,3.0,1.0,1.8651237487792969,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240213093407MyH0JP_sepia_jpg.rf.ab6e8973f56f52f3773a90e3bd32676d.jpg,20240213093407MyH0JP_sepia_jpg.rf.ab6e8973f56f52f3773a90e3bd32676d.jpg,3,3.0,0.603,1.8926935195922852,"{'3.0': 0.603, '4.0': 0.397}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240113083925VOQCo6_jpg.rf.3626b5411a26115f33dfe16ca824b679.jpg,20240113083925VOQCo6_jpg.rf.3626b5411a26115f33dfe16ca824b679.jpg,3,3.0,1.0,1.8550810813903809,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240425090756H9ZvXS_rgbshift_jpg.rf.992caff21af3c8f6af666cee90c8dab4.jpg,20240425090756H9ZvXS_rgbshift_jpg.rf.992caff21af3c8f6af666cee90c8dab4.jpg,3,3.0,0.65,1.816333532333374,"{'3.0': 0.65, '2.0': 0.35}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240426115256f1Ko7D_jpg.rf.b42faf62730ff91984fbe9aaa01b735a.jpg,20240426115256f1Ko7D_jpg.rf.b42faf62730ff91984fbe9aaa01b735a.jpg,3,3.0,1.0,1.8350498676300049,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,3,3.0,1.0,1.8116788864135742,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240110081709sAjzng_channeldrop_jpg.rf.9d8e9beec63ffbca9cda85b268f02eb4.jpg,20240110081709sAjzng_channeldrop_jpg.rf.9d8e9beec63ffbca9cda85b268f02eb4.jpg,3,3.0,0.502,1.7789597511291504,"{'3.0': 0.502, '4.0': 0.303, '2.0': 0.195}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,3,3.0,0.716,1.8034019470214844,"{'3.0': 0.716, '7.0': 0.284}",True,
C:\Users\301\Desktop\test_data_set\test\3\2024011004015104ybgS_rgbshift_jpg.rf.d7839680a8a123209e803c3278fd120e.jpg,2024011004015104ybgS_rgbshift_jpg.rf.d7839680a8a123209e803c3278fd120e.jpg,3,3.0,1.0,1.8221137523651123,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\20231230151734RiWQtO_rgbshift_jpg.rf.c511eaf4b553c73599f265171066b161.jpg,20231230151734RiWQtO_rgbshift_jpg.rf.c511eaf4b553c73599f265171066b161.jpg,4,5.0,0.509,1.814526081085205,"{'5.0': 0.509, '4.0': 0.3, '3.0': 0.191}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240215110406iMfVgF_gauss_jpg.rf.f8a12ee73681e632f02f0e4e5aab353b.jpg,20240215110406iMfVgF_gauss_jpg.rf.f8a12ee73681e632f02f0e4e5aab353b.jpg,4,4.0,0.63,1.78538179397583,"{'4.0': 0.63, '5.0': 0.185, '2.0': 0.185}",True,
C:\Users\301\Desktop\test_data_set\test\4\202311200849306GXBax_sepia_jpg.rf.54351e78be88a32ca30c1ce8bcff546b.jpg,202311200849306GXBax_sepia_jpg.rf.54351e78be88a32ca30c1ce8bcff546b.jpg,4,3.0,0.399,1.8723649978637695,"{'5.0': 0.303, '3.0': 0.399, '6.0': 0.298}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231120052324RHCSvi_sepia_jpg.rf.462ac1a91366dd8ba6a6777945a6f593.jpg,20231120052324RHCSvi_sepia_jpg.rf.462ac1a91366dd8ba6a6777945a6f593.jpg,4,4.0,1.0,1.8541936874389648,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\20231224143124Rg7CVv_rgbshift_jpg.rf.635d9b823f7250673ed832e0411df556.jpg,20231224143124Rg7CVv_rgbshift_jpg.rf.635d9b823f7250673ed832e0411df556.jpg,4,4.0,0.921,1.8293359279632568,"{'4.0': 0.921, '2.0': 0.079}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231230152425AvmOBj_rgbshift_jpg.rf.d7b54580f0b83a2c690db21f3a7a2eaf.jpg,20231230152425AvmOBj_rgbshift_jpg.rf.d7b54580f0b83a2c690db21f3a7a2eaf.jpg,4,4.0,1.0,1.8351566791534424,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\20240219032734nhvXLV_channeldrop_jpg.rf.1825dfbbb209de4ea9d73f459fdbddba.jpg,20240219032734nhvXLV_channeldrop_jpg.rf.1825dfbbb209de4ea9d73f459fdbddba.jpg,4,3.0,0.592,1.820960283279419,"{'4.0': 0.109, '5.0': 0.299, '3.0': 0.592}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231103110433jYqnpE_gauss_jpg.rf.f4145207e07c2fcc133f0a8919f4d132.jpg,20231103110433jYqnpE_gauss_jpg.rf.f4145207e07c2fcc133f0a8919f4d132.jpg,4,4.0,1.0,1.8808205127716064,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\20231103110433jYqnpE_jpg.rf.6df1bf4c341b60688d94e7cac1c11fa6.jpg,20231103110433jYqnpE_jpg.rf.6df1bf4c341b60688d94e7cac1c11fa6.jpg,4,4.0,1.0,1.8301794528961182,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\202311200849306GXBax_rgbshift_jpg.rf.f04336b9c68681e03c9ce9c3ed22c4a1.jpg,202311200849306GXBax_rgbshift_jpg.rf.f04336b9c68681e03c9ce9c3ed22c4a1.jpg,4,4.0,0.657,1.8503179550170898,"{'4.0': 0.657, '2.0': 0.257, '3.0': 0.086}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240304113225u9TBwP_jpg.rf.a33a92edae900029f8c4b3067816daa6.jpg,20240304113225u9TBwP_jpg.rf.a33a92edae900029f8c4b3067816daa6.jpg,4,4.0,0.751,1.8221454620361328,"{'4.0': 0.751, '3.0': 0.166, '2.0': 0.083}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231120052355OcUjWk_sepia_jpg.rf.cdeb55dba21f10c580c3ebbfd01318db.jpg,20231120052355OcUjWk_sepia_jpg.rf.cdeb55dba21f10c580c3ebbfd01318db.jpg,4,4.0,1.0,1.909088373184204,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\20240103045433viidUR_sepia_jpg.rf.4abb8ba1a3ff4fd9922b86320742589b.jpg,20240103045433viidUR_sepia_jpg.rf.4abb8ba1a3ff4fd9922b86320742589b.jpg,4,4.0,0.703,1.8513500690460205,"{'4.0': 0.703, '3.0': 0.297}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240109072317PAZUZQ_gauss_jpg.rf.600d8e8c8869281f1766b1ed55d7edaa.jpg,20240109072317PAZUZQ_gauss_jpg.rf.600d8e8c8869281f1766b1ed55d7edaa.jpg,4,4.0,0.67,1.8747165203094482,"{'4.0': 0.67, '5.0': 0.33}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231231053455wlgTw6_jpg.rf.d236d7ad5b38e84711979867fffbbbb6.jpg,20231231053455wlgTw6_jpg.rf.d236d7ad5b38e84711979867fffbbbb6.jpg,4,3.0,0.448,1.8823564052581787,"{'4.0': 0.373, '3.0': 0.448, '2.0': 0.179}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231103110433jYqnpE_channeldrop_jpg.rf.55df1e29070651c505ba314ce661fb47.jpg,20231103110433jYqnpE_channeldrop_jpg.rf.55df1e29070651c505ba314ce661fb47.jpg,4,4.0,1.0,1.9644532203674316,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\202403060614542Dotke_rgbshift_jpg.rf.f4c729d63770034095fbe18af5b91cbc.jpg,202403060614542Dotke_rgbshift_jpg.rf.f4c729d63770034095fbe18af5b91cbc.jpg,4,4.0,0.92,1.861537218093872,"{'4.0': 0.92, '3.0': 0.08}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-43b1f497-0c6e-4b66-9a04-3f2c46c643c3_jpg.rf.c06d0f6689cf0c6537345768dc864ba2.jpg,eu-43b1f497-0c6e-4b66-9a04-3f2c46c643c3_jpg.rf.c06d0f6689cf0c6537345768dc864ba2.jpg,4,4.0,0.748,1.8550899028778076,"{'4.0': 0.748, '1.0': 0.252}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-63733eb1-8461-4a69-b378-2cb94e5d54df_channeldrop_jpg.rf.91ca38a86aafb023ac3c183530cb9678.jpg,eu-63733eb1-8461-4a69-b378-2cb94e5d54df_channeldrop_jpg.rf.91ca38a86aafb023ac3c183530cb9678.jpg,4,4.0,0.506,1.8316364288330078,"{'3.0': 0.108, '4.0': 0.506, '6.0': 0.196, '5.0': 0.191}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240425071858rrzmu4_rgbshift_jpg.rf.9431b0de664424429026c0250e23940f.jpg,20240425071858rrzmu4_rgbshift_jpg.rf.9431b0de664424429026c0250e23940f.jpg,4,4.0,0.815,1.8716020584106445,"{'4.0': 0.815, '2.0': 0.185}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-304b0061-3171-44e5-81cf-46660cf81ac9_sepia_jpg.rf.adef70ad511121ae0cfd7692d8fce64b.jpg,eu-304b0061-3171-44e5-81cf-46660cf81ac9_sepia_jpg.rf.adef70ad511121ae0cfd7692d8fce64b.jpg,4,4.0,1.0,1.907775640487671,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\4\20231229111438zxQKPZ_gauss_jpg.rf.38f59e964a71c8492e507e52fb484751.jpg,20231229111438zxQKPZ_gauss_jpg.rf.38f59e964a71c8492e507e52fb484751.jpg,4,4.0,0.552,1.7890386581420898,"{'4.0': 0.552, '2.0': 0.271, '3.0': 0.088, '1.0': 0.088}",True,
C:\Users\301\Desktop\test_data_set\test\4\202404290146011QkWj4_rgbshift_jpg.rf.07df410111259184bdca24379f4502a9.jpg,202404290146011QkWj4_rgbshift_jpg.rf.07df410111259184bdca24379f4502a9.jpg,4,4.0,0.831,1.8093206882476807,"{'4.0': 0.831, '3.0': 0.169}",True,
C:\Users\301\Desktop\test_data_set\test\4\202402220844294Nm8YS_channeldrop_jpg.rf.b1207928212dbf91f579e0711dd784e0.jpg,202402220844294Nm8YS_channeldrop_jpg.rf.b1207928212dbf91f579e0711dd784e0.jpg,4,3.0,0.401,1.8015494346618652,"{'3.0': 0.401, '5.0': 0.206, '4.0': 0.295, '6.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-578daadb-caa8-4174-9ff6-4ebbcddfb052_channeldrop_jpg.rf.5509fcc56c4d0432a98720dbf4e02e4c.jpg,eu-578daadb-caa8-4174-9ff6-4ebbcddfb052_channeldrop_jpg.rf.5509fcc56c4d0432a98720dbf4e02e4c.jpg,4,3.0,0.505,1.7840986251831055,"{'3.0': 0.505, '6.0': 0.395, '7.0': 0.1}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240106172936p85aHK_gauss_jpg.rf.66e6eb49c79dba236b293423ffa6ea7e.jpg,20240106172936p85aHK_gauss_jpg.rf.66e6eb49c79dba236b293423ffa6ea7e.jpg,4,4.0,1.0,1.8830673694610596,{'4.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\5\202312301914187GAyAD_jpg.rf.1e6a0b6194f23996e77b71643a6e2ff1.jpg,202312301914187GAyAD_jpg.rf.1e6a0b6194f23996e77b71643a6e2ff1.jpg,5,5.0,0.923,1.879011869430542,"{'5.0': 0.923, '3.0': 0.077}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240112195912TM8oSH_rgbshift_jpg.rf.f03d84a3453d24fc9603d1f069ab6ec4.jpg,20240112195912TM8oSH_rgbshift_jpg.rf.f03d84a3453d24fc9603d1f069ab6ec4.jpg,5,4.0,0.528,1.9073235988616943,"{'5.0': 0.472, '4.0': 0.528}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240425045422sSExj3_channeldrop_jpg.rf.d136e5e8bf6f4e7e6b40b4bd73c6115f.jpg,20240425045422sSExj3_channeldrop_jpg.rf.d136e5e8bf6f4e7e6b40b4bd73c6115f.jpg,5,5.0,0.712,1.7803196907043457,"{'5.0': 0.712, '4.0': 0.288}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240112074015kN7E4b_rgbshift_jpg.rf.8702ae66f53063a8a3ece4d473b15a37.jpg,20240112074015kN7E4b_rgbshift_jpg.rf.8702ae66f53063a8a3ece4d473b15a37.jpg,5,5.0,0.921,1.8508968353271484,"{'5.0': 0.921, '2.0': 0.079}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240109072235tZP15F_channeldrop_jpg.rf.0069f5b9a4203155b81f8f591678aa06.jpg,20240109072235tZP15F_channeldrop_jpg.rf.0069f5b9a4203155b81f8f591678aa06.jpg,5,5.0,0.721,1.8469491004943848,"{'5.0': 0.721, '4.0': 0.187, '6.0': 0.092}",True,
C:\Users\301\Desktop\test_data_set\test\5\20231224095810ANM3Tb_jpg.rf.2e895f5a0fcc7106ac9de2e4c74dc524.jpg,20231224095810ANM3Tb_jpg.rf.2e895f5a0fcc7106ac9de2e4c74dc524.jpg,5,5.0,0.413,1.9171183109283447,"{'5.0': 0.413, '4.0': 0.296, '3.0': 0.29}",True,
C:\Users\301\Desktop\test_data_set\test\5\eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_gauss_jpg.rf.8d5cd2a6c221d457cf18be530a959706.jpg,eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_gauss_jpg.rf.8d5cd2a6c221d457cf18be530a959706.jpg,5,5.0,0.688,1.8476815223693848,"{'5.0': 0.688, '4.0': 0.312}",True,
C:\Users\301\Desktop\test_data_set\test\5\eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_channeldrop_jpg.rf.5eb0861a6fbdcaa40d1ea0124b34cc55.jpg,eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_channeldrop_jpg.rf.5eb0861a6fbdcaa40d1ea0124b34cc55.jpg,5,4.0,0.604,1.8756005764007568,"{'4.0': 0.604, '3.0': 0.297, '5.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240103132359Pv6csI_sepia_jpg.rf.58de9bceecf5d69148e0c6b455c866e8.jpg,20240103132359Pv6csI_sepia_jpg.rf.58de9bceecf5d69148e0c6b455c866e8.jpg,5,5.0,1.0,1.827768325805664,{'5.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\5\20240425045640NBum03_jpg.rf.e70417afcb9237704fdc7ede1168d3d9.jpg,20240425045640NBum03_jpg.rf.e70417afcb9237704fdc7ede1168d3d9.jpg,5,4.0,0.571,1.811168909072876,"{'5.0': 0.429, '4.0': 0.571}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240215090512rzk6E3_sepia_jpg.rf.88b56d6afe6d30d532097054a827b157.jpg,20240215090512rzk6E3_sepia_jpg.rf.88b56d6afe6d30d532097054a827b157.jpg,5,4.0,0.57,1.8485958576202393,"{'5.0': 0.43, '4.0': 0.57}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240228055251651sqD_jpg.rf.23902437c6f662d822eaf6d8cc4a87ab.jpg,20240228055251651sqD_jpg.rf.23902437c6f662d822eaf6d8cc4a87ab.jpg,5,5.0,1.0,1.873358964920044,{'5.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\5\20240215090512rzk6E3_gauss_jpg.rf.c15c386a8639bd53c8a59001545ac5f7.jpg,20240215090512rzk6E3_gauss_jpg.rf.c15c386a8639bd53c8a59001545ac5f7.jpg,5,5.0,0.726,1.8568289279937744,"{'5.0': 0.726, '4.0': 0.274}",True,
C:\Users\301\Desktop\test_data_set\test\5\eu-76f3335b-6fda-4e2a-a332-650fde339ea2_channeldrop_jpg.rf.c39947c4b50edf47da777caf4a22d555.jpg,eu-76f3335b-6fda-4e2a-a332-650fde339ea2_channeldrop_jpg.rf.c39947c4b50edf47da777caf4a22d555.jpg,5,4.0,0.504,1.8589482307434082,"{'4.0': 0.504, '5.0': 0.3, '3.0': 0.196}",True,
C:\Users\301\Desktop\test_data_set\test\5\202312280934398IF2Jt_rgbshift_jpg.rf.be5794ebb373999581757e8891273feb.jpg,202312280934398IF2Jt_rgbshift_jpg.rf.be5794ebb373999581757e8891273feb.jpg,5,5.0,0.644,1.8737564086914062,"{'5.0': 0.644, '3.0': 0.356}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240103132430lj9ibM_sepia_jpg.rf.c3a0a3fd138996c250c888196ebeeab7.jpg,20240103132430lj9ibM_sepia_jpg.rf.c3a0a3fd138996c250c888196ebeeab7.jpg,5,5.0,0.623,1.9335472583770752,"{'5.0': 0.623, '4.0': 0.377}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240112105627LSnOLz_gauss_jpg.rf.0bc2aa5afdd3420a624c53400f1133f7.jpg,20240112105627LSnOLz_gauss_jpg.rf.0bc2aa5afdd3420a624c53400f1133f7.jpg,5,5.0,0.652,1.9567058086395264,"{'5.0': 0.652, '6.0': 0.348}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_sepia_jpg.rf.2874a9f94ac73f422060bc3d4ed0f00e.jpg,exhibition_202210_0000123_sepia_jpg.rf.2874a9f94ac73f422060bc3d4ed0f00e.jpg,6,3.0,0.48,1.943967580795288,"{'6.0': 0.425, '3.0': 0.48, '5.0': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240101073644Ddtc1n_jpg.rf.131abcc18de314e5a354df3a598b05c7.jpg,20240101073644Ddtc1n_jpg.rf.131abcc18de314e5a354df3a598b05c7.jpg,6,6.0,0.925,1.8558886051177979,"{'6.0': 0.925, '2.0': 0.075}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240218141722wm6DJk_channeldrop_jpg.rf.2308bcdb6f64f60c9a9dc3d7d6f77da0.jpg,20240218141722wm6DJk_channeldrop_jpg.rf.2308bcdb6f64f60c9a9dc3d7d6f77da0.jpg,6,3.0,0.703,1.8153190612792969,"{'3.0': 0.703, '7.0': 0.297}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_jpg.rf.948a69389108134fc8f2f04fe70a7551.jpg,exhibition_202210_0000123_jpg.rf.948a69389108134fc8f2f04fe70a7551.jpg,6,6.0,0.83,1.889519214630127,"{'6.0': 0.83, '3.0': 0.17}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202212_0000073_channeldrop_jpg.rf.956c75a1ca8716f77237cd45abaf63a6.jpg,exhibition_202212_0000073_channeldrop_jpg.rf.956c75a1ca8716f77237cd45abaf63a6.jpg,6,3.0,0.366,1.876906394958496,"{'6.0': 0.348, '4.0': 0.099, '5.0': 0.187, '3.0': 0.366}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240202104730bdOOXO_rgbshift_jpg.rf.8714fafb11a7465db731431deefb9b79.jpg,20240202104730bdOOXO_rgbshift_jpg.rf.8714fafb11a7465db731431deefb9b79.jpg,6,6.0,1.0,1.8494596481323242,{'6.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\6\20240202104800D2eUmA_sepia_jpg.rf.f17025a13c980527bd4274bf6b48f882.jpg,20240202104800D2eUmA_sepia_jpg.rf.f17025a13c980527bd4274bf6b48f882.jpg,6,6.0,0.621,1.8886613845825195,"{'6.0': 0.621, '4.0': 0.284, '3.0': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_gauss_jpg.rf.08f98d2d77921c25d6fd07e5969412ce.jpg,exhibition_202210_0000123_gauss_jpg.rf.08f98d2d77921c25d6fd07e5969412ce.jpg,6,6.0,0.475,1.85359787940979,"{'6.0': 0.475, '4.0': 0.263, '3.0': 0.262}",True,
C:\Users\301\Desktop\test_data_set\test\6\20231224094540Ln5VZt_rgbshift_jpg.rf.126bb810c66904a4d298e9cd2fa4a512.jpg,20231224094540Ln5VZt_rgbshift_jpg.rf.126bb810c66904a4d298e9cd2fa4a512.jpg,6,6.0,0.606,1.7834124565124512,"{'6.0': 0.606, '4.0': 0.394}",True,
C:\Users\301\Desktop\test_data_set\test\6\eu-b297419e-9967-4674-984b-c00848cd4d38_gauss_jpg.rf.7806dfa08790435edf41f0eb89139547.jpg,eu-b297419e-9967-4674-984b-c00848cd4d38_gauss_jpg.rf.7806dfa08790435edf41f0eb89139547.jpg,6,6.0,0.753,1.8127174377441406,"{'6.0': 0.753, '4.0': 0.247}",True,
C:\Users\301\Desktop\test_data_set\test\7\eu-a3fdadc5-2ae0-4f5d-968b-a72e98fa6052_jpg.rf.51b9084c476dfd6a5e279893fbb2f6c3.jpg,eu-a3fdadc5-2ae0-4f5d-968b-a72e98fa6052_jpg.rf.51b9084c476dfd6a5e279893fbb2f6c3.jpg,7,7.0,1.0,1.817171335220337,{'7.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\7\eu-5077c9d7-a510-4542-adf4-e7d01b018aa2_sepia_jpg.rf.9645043779f5d54aa7b2e7fbf995e9c2.jpg,eu-5077c9d7-a510-4542-adf4-e7d01b018aa2_sepia_jpg.rf.9645043779f5d54aa7b2e7fbf995e9c2.jpg,7,7.0,0.69,1.8041863441467285,"{'3.0': 0.31, '7.0': 0.69}",True,
C:\Users\301\Desktop\test_data_set\test\7\eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_jpg.rf.b4043695b78a6a492308e56b7d4aa1f8.jpg,eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_jpg.rf.b4043695b78a6a492308e56b7d4aa1f8.jpg,7,7.0,1.0,1.7863762378692627,{'7.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\7\20231103164923CD3dOM_jpg.rf.baa9ef8cd8a8876c684144b1996723af.jpg,20231103164923CD3dOM_jpg.rf.baa9ef8cd8a8876c684144b1996723af.jpg,7,7.0,0.639,1.8356215953826904,"{'7.0': 0.639, '5.0': 0.091, '3.0': 0.09, '6.0': 0.18}",True,
C:\Users\301\Desktop\test_data_set\test\7\20240216135059nWPzuu_sepia_jpg.rf.6012f516da74b6d29f578db2fb6ef13e.jpg,20240216135059nWPzuu_sepia_jpg.rf.6012f516da74b6d29f578db2fb6ef13e.jpg,7,7.0,0.585,1.883594036102295,"{'6.0': 0.415, '7.0': 0.585}",True,
C:\Users\301\Desktop\test_data_set\test\7\eu-15cb7654-1f49-4f13-a500-8adb845e2284_channeldrop_jpg.rf.008a461a35dae3b7e8dad1b72b14fbe2.jpg,eu-15cb7654-1f49-4f13-a500-8adb845e2284_channeldrop_jpg.rf.008a461a35dae3b7e8dad1b72b14fbe2.jpg,7,7.0,0.9,1.839733600616455,"{'7.0': 0.9, '5.0': 0.1}",True,
C:\Users\301\Desktop\test_data_set\test\7\eu-04a53e8d-0642-47ce-afed-0dce3d2e3b85_gauss_jpg.rf.71557f32a418b18df2414e9ae976eb1c.jpg,eu-04a53e8d-0642-47ce-afed-0dce3d2e3b85_gauss_jpg.rf.71557f32a418b18df2414e9ae976eb1c.jpg,7,7.0,0.914,1.7800929546356201,"{'7.0': 0.914, '6.0': 0.086}",True,
C:\Users\301\Desktop\test_data_set\test\7\20240302062739ypHcMG_rgbshift_jpg.rf.20d84e74088a0bd5ac1c61ebf6d00c05.jpg,20240302062739ypHcMG_rgbshift_jpg.rf.20d84e74088a0bd5ac1c61ebf6d00c05.jpg,7,7.0,0.743,1.8409233093261719,"{'7.0': 0.743, '6.0': 0.257}",True,
C:\Users\301\Desktop\test_data_set\test\7\eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_gauss_jpg.rf.5c14bf47f50d3506d40935ed62e0d0a3.jpg,eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_gauss_jpg.rf.5c14bf47f50d3506d40935ed62e0d0a3.jpg,7,7.0,1.0,1.8295023441314697,{'7.0': 1.0},True,
