image_path,filename,true_level,predicted_level,confidence,analysis_time,stage_scores,success,error
C:\Users\301\Desktop\test_data_set\test\3\202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,3,6.0,0.293,2.157332181930542,"{'2.0': 0.208, '5.0': 0.2, '6.0': 0.293, '4.0': 0.101, '3.0': 0.197}",True,
C:\Users\301\Desktop\test_data_set\test\3\202401231026386G3sD7_channeldrop_jpg.rf.b9bac3ff0ee6c40c455ec5351a8c7bc8.jpg,202401231026386G3sD7_channeldrop_jpg.rf.b9bac3ff0ee6c40c455ec5351a8c7bc8.jpg,3,3.0,0.396,2.1655263900756836,"{'4.0': 0.204, '2.0': 0.102, '3.0': 0.396, '6.0': 0.298}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240112132304tccwzd_gauss_jpg.rf.77882e0928537bc10b32d80d8ed8a9f6.jpg,20240112132304tccwzd_gauss_jpg.rf.77882e0928537bc10b32d80d8ed8a9f6.jpg,3,2.0,0.398,2.2250704765319824,"{'3.0': 0.309, '2.0': 0.398, '6.0': 0.294}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240226024249a4lTvm_gauss_jpg.rf.43fbfce1010841dcb1e1a9b11752b272.jpg,20240226024249a4lTvm_gauss_jpg.rf.43fbfce1010841dcb1e1a9b11752b272.jpg,3,4.0,0.308,2.427715539932251,"{'4.0': 0.308, '3.0': 0.302, '5.0': 0.196, '2.0': 0.194}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240226182643NWSMuw_gauss_jpg.rf.f2fceabfaf2d9b642580b4307b235bca.jpg,20240226182643NWSMuw_gauss_jpg.rf.f2fceabfaf2d9b642580b4307b235bca.jpg,3,3.0,0.499,2.177419424057007,"{'4.0': 0.302, '3.0': 0.499, '2.0': 0.199}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240227162138HhyrSg_channeldrop_jpg.rf.ac19017f00633b7b36ada19d29c6e4c6.jpg,20240227162138HhyrSg_channeldrop_jpg.rf.ac19017f00633b7b36ada19d29c6e4c6.jpg,3,3.0,0.619,2.105748414993286,"{'3.0': 0.619, '2.0': 0.192, '4.0': 0.095, '5.0': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,3,4.0,0.301,2.1144371032714844,"{'6.0': 0.205, '7.0': 0.105, '4.0': 0.301, '3.0': 0.098, '5.0': 0.291}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240112075111DNEjQg_sepia_jpg.rf.8f8ee8a96cb6e897724b08f48c8902ba.jpg,20240112075111DNEjQg_sepia_jpg.rf.8f8ee8a96cb6e897724b08f48c8902ba.jpg,3,3.0,0.599,2.2070438861846924,"{'2.0': 0.303, '3.0': 0.599, '5.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\3\2024022312304391z3Un_sepia_jpg.rf.5169561ae14c5bd8d98b9b3ed8c4dcef.jpg,2024022312304391z3Un_sepia_jpg.rf.5169561ae14c5bd8d98b9b3ed8c4dcef.jpg,3,4.0,0.5,2.314535140991211,"{'4.0': 0.5, '3.0': 0.303, '5.0': 0.197}",True,
C:\Users\301\Desktop\test_data_set\test\3\202402050540562jiC2d_sepia_jpg.rf.b8625a5e9d995dc5a36c51ee342a5516.jpg,202402050540562jiC2d_sepia_jpg.rf.b8625a5e9d995dc5a36c51ee342a5516.jpg,3,5.0,0.3,2.1328282356262207,"{'2.0': 0.297, '4.0': 0.205, '5.0': 0.3, '3.0': 0.198}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231228093404CvWZPa_gauss_jpg.rf.f4e93244bb1ef70c21ccfb79e026fa82.jpg,20231228093404CvWZPa_gauss_jpg.rf.f4e93244bb1ef70c21ccfb79e026fa82.jpg,3,4.0,0.4,2.178152322769165,"{'3.0': 0.305, '4.0': 0.4, '5.0': 0.101, '6.0': 0.194}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240424100208AroWLv_gauss_jpg.rf.235765ec43cd37112108cd6db0512f59.jpg,20240424100208AroWLv_gauss_jpg.rf.235765ec43cd37112108cd6db0512f59.jpg,3,3.0,0.611,2.0897417068481445,"{'3.0': 0.611, '4.0': 0.293, '2.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240110124808P42uto_rgbshift_jpg.rf.fdb6ea6ce0f9135bccfa4352bd4571e5.jpg,20240110124808P42uto_rgbshift_jpg.rf.fdb6ea6ce0f9135bccfa4352bd4571e5.jpg,3,4.0,0.691,2.094287157058716,"{'3.0': 0.309, '4.0': 0.691}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_jpg.rf.85cde95d37e24ebc9094ce3bad2399d2.jpg,20240105194437swInPJ_jpg.rf.85cde95d37e24ebc9094ce3bad2399d2.jpg,3,5.0,0.394,2.2920846939086914,"{'4.0': 0.303, '7.0': 0.101, '6.0': 0.201, '5.0': 0.394}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240108051424gCRvbM_jpg.rf.351f77cb05997d7292b4456202d43b8b.jpg,20240108051424gCRvbM_jpg.rf.351f77cb05997d7292b4456202d43b8b.jpg,3,4.0,0.491,2.2135632038116455,"{'3.0': 0.306, '2.0': 0.203, '4.0': 0.491}",True,
C:\Users\301\Desktop\test_data_set\test\3\202401051745190N1Rb5_rgbshift_jpg.rf.38c27b9b2000a662519a54e82db32f59.jpg,202401051745190N1Rb5_rgbshift_jpg.rf.38c27b9b2000a662519a54e82db32f59.jpg,3,3.0,0.702,2.1886215209960938,"{'3.0': 0.702, '2.0': 0.298}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240218111411fMj4dz_channeldrop_jpg.rf.7807edc445487fb83ab4dbd22dd4e03f.jpg,20240218111411fMj4dz_channeldrop_jpg.rf.7807edc445487fb83ab4dbd22dd4e03f.jpg,3,6.0,0.492,1.9636645317077637,"{'4.0': 0.409, '6.0': 0.492, '3.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,3,3.0,0.404,2.0449748039245605,"{'2.0': 0.403, '3.0': 0.404, '4.0': 0.193}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,3,6.0,0.604,2.182541847229004,"{'6.0': 0.604, '4.0': 0.299, '3.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240215033052F7tuLZ_sepia_jpg.rf.b3647ea19c9b422d64500107acccd138.jpg,20240215033052F7tuLZ_sepia_jpg.rf.b3647ea19c9b422d64500107acccd138.jpg,3,2.0,0.41,2.0636343955993652,"{'2.0': 0.41, '3.0': 0.297, '5.0': 0.098, '4.0': 0.195}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240110081709sAjzng_sepia_jpg.rf.55f69b4653365b7a29b91952dc60190e.jpg,20240110081709sAjzng_sepia_jpg.rf.55f69b4653365b7a29b91952dc60190e.jpg,3,3.0,0.604,2.1596622467041016,"{'3.0': 0.604, '2.0': 0.202, '4.0': 0.195}",True,
C:\Users\301\Desktop\test_data_set\test\3\eu-aebd9c81-79a2-424b-ab2e-419af65adfcc_channeldrop_jpg.rf.26693d21f12fb4686c3abfe100483533.jpg,eu-aebd9c81-79a2-424b-ab2e-419af65adfcc_channeldrop_jpg.rf.26693d21f12fb4686c3abfe100483533.jpg,3,3.0,0.491,2.197023391723633,"{'2.0': 0.103, '4.0': 0.405, '3.0': 0.491}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240227162138HhyrSg_jpg.rf.8948f5eff511d08563115c96f02fb16e.jpg,20240227162138HhyrSg_jpg.rf.8948f5eff511d08563115c96f02fb16e.jpg,3,3.0,0.601,2.0675365924835205,"{'4.0': 0.399, '3.0': 0.601}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240215033052F7tuLZ_rgbshift_jpg.rf.31f8704241d0335a57be563a09eae83e.jpg,20240215033052F7tuLZ_rgbshift_jpg.rf.31f8704241d0335a57be563a09eae83e.jpg,3,3.0,0.397,2.064483880996704,"{'2.0': 0.208, '3.0': 0.397, '5.0': 0.1, '4.0': 0.295}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240109072317PAZUZQ_gauss_jpg.rf.600d8e8c8869281f1766b1ed55d7edaa.jpg,20240109072317PAZUZQ_gauss_jpg.rf.600d8e8c8869281f1766b1ed55d7edaa.jpg,4,4.0,0.611,2.0876641273498535,"{'4.0': 0.611, '3.0': 0.1, '2.0': 0.195, '5.0': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\4\202402220844294Nm8YS_channeldrop_jpg.rf.b1207928212dbf91f579e0711dd784e0.jpg,202402220844294Nm8YS_channeldrop_jpg.rf.b1207928212dbf91f579e0711dd784e0.jpg,4,4.0,0.589,2.072575330734253,"{'3.0': 0.309, '5.0': 0.103, '4.0': 0.589}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-304b0061-3171-44e5-81cf-46660cf81ac9_sepia_jpg.rf.adef70ad511121ae0cfd7692d8fce64b.jpg,eu-304b0061-3171-44e5-81cf-46660cf81ac9_sepia_jpg.rf.adef70ad511121ae0cfd7692d8fce64b.jpg,4,4.0,0.699,2.2988059520721436,"{'3.0': 0.301, '4.0': 0.699}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-578daadb-caa8-4174-9ff6-4ebbcddfb052_channeldrop_jpg.rf.5509fcc56c4d0432a98720dbf4e02e4c.jpg,eu-578daadb-caa8-4174-9ff6-4ebbcddfb052_channeldrop_jpg.rf.5509fcc56c4d0432a98720dbf4e02e4c.jpg,4,4.0,0.5,2.111496686935425,"{'4.0': 0.5, '6.0': 0.203, '5.0': 0.199, '7.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231120052324RHCSvi_sepia_jpg.rf.462ac1a91366dd8ba6a6777945a6f593.jpg,20231120052324RHCSvi_sepia_jpg.rf.462ac1a91366dd8ba6a6777945a6f593.jpg,4,4.0,0.496,2.1205039024353027,"{'3.0': 0.401, '5.0': 0.102, '4.0': 0.496}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240106172936p85aHK_gauss_jpg.rf.66e6eb49c79dba236b293423ffa6ea7e.jpg,20240106172936p85aHK_gauss_jpg.rf.66e6eb49c79dba236b293423ffa6ea7e.jpg,4,4.0,0.512,2.153703212738037,"{'4.0': 0.512, '3.0': 0.39, '6.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231230151734RiWQtO_rgbshift_jpg.rf.c511eaf4b553c73599f265171066b161.jpg,20231230151734RiWQtO_rgbshift_jpg.rf.c511eaf4b553c73599f265171066b161.jpg,4,5.0,0.413,2.2329320907592773,"{'5.0': 0.413, '4.0': 0.391, '3.0': 0.196}",True,
C:\Users\301\Desktop\test_data_set\test\4\202311200849306GXBax_rgbshift_jpg.rf.f04336b9c68681e03c9ce9c3ed22c4a1.jpg,202311200849306GXBax_rgbshift_jpg.rf.f04336b9c68681e03c9ce9c3ed22c4a1.jpg,4,4.0,0.701,2.182178258895874,"{'3.0': 0.203, '4.0': 0.701, '2.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231103110433jYqnpE_gauss_jpg.rf.f4145207e07c2fcc133f0a8919f4d132.jpg,20231103110433jYqnpE_gauss_jpg.rf.f4145207e07c2fcc133f0a8919f4d132.jpg,4,3.0,0.607,2.041703224182129,"{'3.0': 0.607, '4.0': 0.296, '2.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240304113225u9TBwP_jpg.rf.a33a92edae900029f8c4b3067816daa6.jpg,20240304113225u9TBwP_jpg.rf.a33a92edae900029f8c4b3067816daa6.jpg,4,3.0,0.719,2.193173885345459,"{'3.0': 0.719, '4.0': 0.281}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231103110433jYqnpE_channeldrop_jpg.rf.55df1e29070651c505ba314ce661fb47.jpg,20231103110433jYqnpE_channeldrop_jpg.rf.55df1e29070651c505ba314ce661fb47.jpg,4,4.0,0.594,2.1605725288391113,"{'3.0': 0.406, '4.0': 0.594}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231230152425AvmOBj_rgbshift_jpg.rf.d7b54580f0b83a2c690db21f3a7a2eaf.jpg,20231230152425AvmOBj_rgbshift_jpg.rf.d7b54580f0b83a2c690db21f3a7a2eaf.jpg,4,4.0,0.8,2.163421630859375,"{'4.0': 0.8, '5.0': 0.2}",True,
C:\Users\301\Desktop\test_data_set\test\4\202404290146011QkWj4_rgbshift_jpg.rf.07df410111259184bdca24379f4502a9.jpg,202404290146011QkWj4_rgbshift_jpg.rf.07df410111259184bdca24379f4502a9.jpg,4,3.0,0.415,2.113192558288574,"{'3.0': 0.415, '2.0': 0.403, '4.0': 0.182}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240215110406iMfVgF_gauss_jpg.rf.f8a12ee73681e632f02f0e4e5aab353b.jpg,20240215110406iMfVgF_gauss_jpg.rf.f8a12ee73681e632f02f0e4e5aab353b.jpg,4,4.0,0.406,1.9737915992736816,"{'4.0': 0.406, '3.0': 0.201, '6.0': 0.295, '2.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240425071858rrzmu4_rgbshift_jpg.rf.9431b0de664424429026c0250e23940f.jpg,20240425071858rrzmu4_rgbshift_jpg.rf.9431b0de664424429026c0250e23940f.jpg,4,5.0,0.399,2.05643892288208,"{'4.0': 0.307, '5.0': 0.399, '6.0': 0.197, '2.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-63733eb1-8461-4a69-b378-2cb94e5d54df_channeldrop_jpg.rf.91ca38a86aafb023ac3c183530cb9678.jpg,eu-63733eb1-8461-4a69-b378-2cb94e5d54df_channeldrop_jpg.rf.91ca38a86aafb023ac3c183530cb9678.jpg,4,4.0,0.806,2.0942492485046387,"{'4.0': 0.806, '3.0': 0.194}",True,
C:\Users\301\Desktop\test_data_set\test\4\202311200849306GXBax_sepia_jpg.rf.54351e78be88a32ca30c1ce8bcff546b.jpg,202311200849306GXBax_sepia_jpg.rf.54351e78be88a32ca30c1ce8bcff546b.jpg,4,4.0,0.697,2.1096508502960205,"{'3.0': 0.109, '4.0': 0.697, '2.0': 0.194}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231224143124Rg7CVv_rgbshift_jpg.rf.635d9b823f7250673ed832e0411df556.jpg,20231224143124Rg7CVv_rgbshift_jpg.rf.635d9b823f7250673ed832e0411df556.jpg,4,3.0,0.709,2.0644848346710205,"{'3.0': 0.709, '4.0': 0.291}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240219032734nhvXLV_channeldrop_jpg.rf.1825dfbbb209de4ea9d73f459fdbddba.jpg,20240219032734nhvXLV_channeldrop_jpg.rf.1825dfbbb209de4ea9d73f459fdbddba.jpg,4,2.0,0.599,2.2605040073394775,"{'6.0': 0.205, '2.0': 0.599, '4.0': 0.099, '5.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\4\202403060614542Dotke_rgbshift_jpg.rf.f4c729d63770034095fbe18af5b91cbc.jpg,202403060614542Dotke_rgbshift_jpg.rf.f4c729d63770034095fbe18af5b91cbc.jpg,4,4.0,0.699,1.9400815963745117,"{'3.0': 0.301, '4.0': 0.699}",True,
C:\Users\301\Desktop\test_data_set\test\4\20240103045433viidUR_sepia_jpg.rf.4abb8ba1a3ff4fd9922b86320742589b.jpg,20240103045433viidUR_sepia_jpg.rf.4abb8ba1a3ff4fd9922b86320742589b.jpg,4,5.0,0.509,2.020580768585205,"{'5.0': 0.509, '3.0': 0.101, '4.0': 0.39}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231229111438zxQKPZ_gauss_jpg.rf.38f59e964a71c8492e507e52fb484751.jpg,20231229111438zxQKPZ_gauss_jpg.rf.38f59e964a71c8492e507e52fb484751.jpg,4,4.0,0.908,1.877614974975586,"{'4.0': 0.908, '3.0': 0.092}",True,
C:\Users\301\Desktop\test_data_set\test\4\eu-43b1f497-0c6e-4b66-9a04-3f2c46c643c3_jpg.rf.c06d0f6689cf0c6537345768dc864ba2.jpg,eu-43b1f497-0c6e-4b66-9a04-3f2c46c643c3_jpg.rf.c06d0f6689cf0c6537345768dc864ba2.jpg,4,4.0,0.408,1.8815569877624512,"{'4.0': 0.408, '6.0': 0.203, '5.0': 0.293, '7.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231231053455wlgTw6_jpg.rf.d236d7ad5b38e84711979867fffbbbb6.jpg,20231231053455wlgTw6_jpg.rf.d236d7ad5b38e84711979867fffbbbb6.jpg,4,4.0,0.699,1.9222230911254883,"{'4.0': 0.699, '5.0': 0.102, '3.0': 0.199}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231120052355OcUjWk_sepia_jpg.rf.cdeb55dba21f10c580c3ebbfd01318db.jpg,20231120052355OcUjWk_sepia_jpg.rf.cdeb55dba21f10c580c3ebbfd01318db.jpg,4,3.0,0.485,2.0080647468566895,"{'2.0': 0.226, '3.0': 0.485, '4.0': 0.289}",True,
C:\Users\301\Desktop\test_data_set\test\4\20231103110433jYqnpE_jpg.rf.6df1bf4c341b60688d94e7cac1c11fa6.jpg,20231103110433jYqnpE_jpg.rf.6df1bf4c341b60688d94e7cac1c11fa6.jpg,4,3.0,0.696,2.042370080947876,"{'3.0': 0.696, '4.0': 0.304}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240112074015kN7E4b_rgbshift_jpg.rf.8702ae66f53063a8a3ece4d473b15a37.jpg,20240112074015kN7E4b_rgbshift_jpg.rf.8702ae66f53063a8a3ece4d473b15a37.jpg,5,4.0,0.811,2.0979247093200684,"{'4.0': 0.811, '3.0': 0.189}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240112105627LSnOLz_gauss_jpg.rf.0bc2aa5afdd3420a624c53400f1133f7.jpg,20240112105627LSnOLz_gauss_jpg.rf.0bc2aa5afdd3420a624c53400f1133f7.jpg,5,4.0,0.701,2.017313241958618,"{'2.0': 0.202, '4.0': 0.701, '5.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240425045640NBum03_jpg.rf.e70417afcb9237704fdc7ede1168d3d9.jpg,20240425045640NBum03_jpg.rf.e70417afcb9237704fdc7ede1168d3d9.jpg,5,4.0,0.582,2.1229512691497803,"{'2.0': 0.316, '3.0': 0.102, '4.0': 0.582}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240103132430lj9ibM_sepia_jpg.rf.c3a0a3fd138996c250c888196ebeeab7.jpg,20240103132430lj9ibM_sepia_jpg.rf.c3a0a3fd138996c250c888196ebeeab7.jpg,5,4.0,0.511,2.055346965789795,"{'4.0': 0.511, '3.0': 0.392, '5.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\5\202312301914187GAyAD_jpg.rf.1e6a0b6194f23996e77b71643a6e2ff1.jpg,202312301914187GAyAD_jpg.rf.1e6a0b6194f23996e77b71643a6e2ff1.jpg,5,4.0,0.413,2.0695078372955322,"{'4.0': 0.413, '3.0': 0.293, '2.0': 0.196, '5.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240425045422sSExj3_channeldrop_jpg.rf.d136e5e8bf6f4e7e6b40b4bd73c6115f.jpg,20240425045422sSExj3_channeldrop_jpg.rf.d136e5e8bf6f4e7e6b40b4bd73c6115f.jpg,5,4.0,0.309,2.132777452468872,"{'4.0': 0.309, '6.0': 0.299, '5.0': 0.098, '3.0': 0.196, '2.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\5\20231224095810ANM3Tb_jpg.rf.2e895f5a0fcc7106ac9de2e4c74dc524.jpg,20231224095810ANM3Tb_jpg.rf.2e895f5a0fcc7106ac9de2e4c74dc524.jpg,5,5.0,0.412,2.1052889823913574,"{'5.0': 0.412, '4.0': 0.392, '3.0': 0.197}",True,
C:\Users\301\Desktop\test_data_set\test\5\eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_gauss_jpg.rf.8d5cd2a6c221d457cf18be530a959706.jpg,eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_gauss_jpg.rf.8d5cd2a6c221d457cf18be530a959706.jpg,5,4.0,0.801,2.0148019790649414,"{'4.0': 0.801, '6.0': 0.199}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240109072235tZP15F_channeldrop_jpg.rf.0069f5b9a4203155b81f8f591678aa06.jpg,20240109072235tZP15F_channeldrop_jpg.rf.0069f5b9a4203155b81f8f591678aa06.jpg,5,3.0,0.501,2.1380510330200195,"{'3.0': 0.501, '4.0': 0.499}",True,
C:\Users\301\Desktop\test_data_set\test\5\eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_channeldrop_jpg.rf.5eb0861a6fbdcaa40d1ea0124b34cc55.jpg,eu-12853114-0db0-472d-8e1d-8b6d6fa55a6e_channeldrop_jpg.rf.5eb0861a6fbdcaa40d1ea0124b34cc55.jpg,5,3.0,0.794,2.0287559032440186,"{'2.0': 0.108, '3.0': 0.794, '4.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\5\202312280934398IF2Jt_rgbshift_jpg.rf.be5794ebb373999581757e8891273feb.jpg,202312280934398IF2Jt_rgbshift_jpg.rf.be5794ebb373999581757e8891273feb.jpg,5,3.0,0.405,2.0950212478637695,"{'3.0': 0.405, '6.0': 0.303, '4.0': 0.292}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240112195912TM8oSH_rgbshift_jpg.rf.f03d84a3453d24fc9603d1f069ab6ec4.jpg,20240112195912TM8oSH_rgbshift_jpg.rf.f03d84a3453d24fc9603d1f069ab6ec4.jpg,5,4.0,0.494,2.0784964561462402,"{'3.0': 0.308, '4.0': 0.494, '5.0': 0.101, '2.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240228055251651sqD_jpg.rf.23902437c6f662d822eaf6d8cc4a87ab.jpg,20240228055251651sqD_jpg.rf.23902437c6f662d822eaf6d8cc4a87ab.jpg,5,3.0,0.598,2.005451202392578,"{'4.0': 0.402, '3.0': 0.598}",True,
C:\Users\301\Desktop\test_data_set\test\5\eu-76f3335b-6fda-4e2a-a332-650fde339ea2_channeldrop_jpg.rf.c39947c4b50edf47da777caf4a22d555.jpg,eu-76f3335b-6fda-4e2a-a332-650fde339ea2_channeldrop_jpg.rf.c39947c4b50edf47da777caf4a22d555.jpg,5,3.0,0.412,2.101231336593628,"{'3.0': 0.412, '5.0': 0.397, '4.0': 0.19}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240103132359Pv6csI_sepia_jpg.rf.58de9bceecf5d69148e0c6b455c866e8.jpg,20240103132359Pv6csI_sepia_jpg.rf.58de9bceecf5d69148e0c6b455c866e8.jpg,5,3.0,0.511,2.108649492263794,"{'3.0': 0.511, '4.0': 0.489}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240215090512rzk6E3_sepia_jpg.rf.88b56d6afe6d30d532097054a827b157.jpg,20240215090512rzk6E3_sepia_jpg.rf.88b56d6afe6d30d532097054a827b157.jpg,5,4.0,0.806,2.0459494590759277,"{'4.0': 0.806, '5.0': 0.097, '6.0': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\5\20240215090512rzk6E3_gauss_jpg.rf.c15c386a8639bd53c8a59001545ac5f7.jpg,20240215090512rzk6E3_gauss_jpg.rf.c15c386a8639bd53c8a59001545ac5f7.jpg,5,4.0,0.904,1.9700562953948975,"{'4.0': 0.904, '6.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_gauss_jpg.rf.08f98d2d77921c25d6fd07e5969412ce.jpg,exhibition_202210_0000123_gauss_jpg.rf.08f98d2d77921c25d6fd07e5969412ce.jpg,6,3.0,0.416,2.0026180744171143,"{'3.0': 0.416, '5.0': 0.198, '4.0': 0.288, '2.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\6\20231224094540Ln5VZt_rgbshift_jpg.rf.126bb810c66904a4d298e9cd2fa4a512.jpg,20231224094540Ln5VZt_rgbshift_jpg.rf.126bb810c66904a4d298e9cd2fa4a512.jpg,6,5.0,0.405,2.082636833190918,"{'5.0': 0.405, '4.0': 0.303, '3.0': 0.293}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240202104800D2eUmA_sepia_jpg.rf.f17025a13c980527bd4274bf6b48f882.jpg,20240202104800D2eUmA_sepia_jpg.rf.f17025a13c980527bd4274bf6b48f882.jpg,6,3.0,0.699,1.9849474430084229,"{'3.0': 0.699, '5.0': 0.201, '4.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_jpg.rf.948a69389108134fc8f2f04fe70a7551.jpg,exhibition_202210_0000123_jpg.rf.948a69389108134fc8f2f04fe70a7551.jpg,6,3.0,0.52,1.9740335941314697,"{'3.0': 0.52, '6.0': 0.1, '4.0': 0.285, '5.0': 0.094}",True,
C:\Users\301\Desktop\test_data_set\test\6\eu-b297419e-9967-4674-984b-c00848cd4d38_gauss_jpg.rf.7806dfa08790435edf41f0eb89139547.jpg,eu-b297419e-9967-4674-984b-c00848cd4d38_gauss_jpg.rf.7806dfa08790435edf41f0eb89139547.jpg,6,5.0,0.409,1.9883770942687988,"{'5.0': 0.409, '3.0': 0.297, '4.0': 0.198, '6.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202212_0000073_channeldrop_jpg.rf.956c75a1ca8716f77237cd45abaf63a6.jpg,exhibition_202212_0000073_channeldrop_jpg.rf.956c75a1ca8716f77237cd45abaf63a6.jpg,6,4.0,0.397,2.0300943851470947,"{'3.0': 0.305, '5.0': 0.299, '4.0': 0.397}",True,
C:\Users\301\Desktop\test_data_set\test\6\exhibition_202210_0000123_sepia_jpg.rf.2874a9f94ac73f422060bc3d4ed0f00e.jpg,exhibition_202210_0000123_sepia_jpg.rf.2874a9f94ac73f422060bc3d4ed0f00e.jpg,6,3.0,0.422,1.9600646495819092,"{'3.0': 0.422, '6.0': 0.099, '4.0': 0.383, '2.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240218141722wm6DJk_channeldrop_jpg.rf.2308bcdb6f64f60c9a9dc3d7d6f77da0.jpg,20240218141722wm6DJk_channeldrop_jpg.rf.2308bcdb6f64f60c9a9dc3d7d6f77da0.jpg,6,4.0,0.431,2.0471575260162354,"{'4.0': 0.431, '5.0': 0.293, '7.0': 0.275}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240101073644Ddtc1n_jpg.rf.131abcc18de314e5a354df3a598b05c7.jpg,20240101073644Ddtc1n_jpg.rf.131abcc18de314e5a354df3a598b05c7.jpg,6,4.0,0.494,1.9278483390808105,"{'6.0': 0.205, '5.0': 0.3, '4.0': 0.494}",True,
C:\Users\301\Desktop\test_data_set\test\6\20240202104730bdOOXO_rgbshift_jpg.rf.8714fafb11a7465db731431deefb9b79.jpg,20240202104730bdOOXO_rgbshift_jpg.rf.8714fafb11a7465db731431deefb9b79.jpg,6,3.0,0.507,1.992527723312378,"{'3.0': 0.507, '4.0': 0.493}",True,
